LOCATION,River MILE,SPP,Species Name,SDATE,Year,Season,SEX,Length(mm),Weight(g),Moisture(%),Lipid(%),Total PCB(ppm),Lipid PCB(ppm)= Total PCB/Lipid (%),OverLimit
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,266,296,80.2,3.83,1.77,46.214,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,275,324,80.1,1.99,1.22,61.307,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,280,326,78.9,2.62,1.73,66.031,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,274,332,76.7,5.29,2.06,38.941,Yes
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,281,334,74.5,6.55,1.64,25.038,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,F,284,338,76.3,5.12,2.69,52.539,Yes
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,297,342,78.2,2.26,1.62,71.681,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,BB,Brown Bullhead,20010613,2001,Summer,M,288,342,78.7,4.11,2.01,48.905,Yes
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,CHC,Catfish (channel),20030520,2003,Spring,F,595,2146,80,1.42,1.35,95.07,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,CHC,Catfish (channel),20030520,2003,Spring,F,576,1922,75.4,4.04,1.27,31.436,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,CHC,Catfish (channel),20030520,2003,Spring,F,493,1220,78.9,0.92,0.58,63.043,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,WC,Catfish (White),20030520,2003,Spring,F,476,1582,82,0.62,1.01,162.903,No
NEWBURGH BAY AROUND POLLEPEL (BANNERMAN'S) ISLAND,57.6,WC,Catfish (White),20030520,2003,Spring,F,431,1586,82.5,1.07,1.12,104.673,No
NEWBURGH BAY- DENNING PT,59.5,BB,Brown Bullhead,20020830,2002,Summer,U,210,109.5,78.6,6.17,1.23,19.935,No
NEWBURGH BAY- DENNING PT,59.5,BB,Brown Bullhead,20020830,2002,Summer,U,232,188,79.1,5.52,1.32,23.913,No
NEWBURGH BAY- DENNING PT,59.5,BB,Brown Bullhead,20020830,2002,Summer,U,253,220,81.3,0.95,0.588,61.895,No
NEWBURGH BAY- DENNING PT,59.5,BB,Brown Bullhead,20020830,2002,Summer,U,251,220,82.4,2.22,1.25,56.306,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,48.9,0.9,80.3,3.28,1.233,37.591,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,48.5,0.9,78.7,2.76,1.43,51.812,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,48.8,0.9,80.5,3.03,1.51,49.835,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,49.3,0.9,83.3,2.18,1.16,53.211,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,48.7,0.9,79.6,2.42,1.03,42.562,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,69.9,2.6,81.1,2.45,0.88,35.918,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,72.3,3.1,81.8,2.39,0.8,33.473,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,73.2,3.1,80.6,2.16,0.92,42.593,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,74,3.3,80.5,2.48,0.91,36.694,No
NEWBURGH BAY- DENNING PT,59.5,BBH,Brown Bullhead,20030829,2003,Summer,U,76.3,3.6,80.6,2.72,0.78,28.676,No
NEWBURGH BAY - GENERAL VICINITY,60,YP,Yellow Perch,20020517,2002,Spring,M,179,52,83.2,0.71,0.475,66.901,No
NEWBURGH BAY - GENERAL VICINITY,60,YP,Yellow Perch,20020517,2002,Spring,M,232,136,80.4,0.37,1.307,353.243,No
CONSOLIDATED IRON SITE IN NEWBURGH,60.4,YP,Yellow Perch,20010613,2001,Summer,M,177,58,78,1.16,0.6,51.724,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20040601,2004,Summer,U,244,168,74.8,4.44,0.722,16.261,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20040601,2004,Summer,U,250,212,81.1,0.96,0.305,31.771,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20040601,2004,Summer,U,290,344,79.7,2.06,0.607,29.466,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20040601,2004,Summer,U,299,414,80,2.07,0.695,33.575,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,F,225,154,77.8,10.9,2.77,25.413,Yes
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,239,194,78.1,5.63,1.76,31.261,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,F,238,198,81.5,2.96,0.737,24.899,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,255,204,80.7,1.37,0.517,37.737,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,255,212,76.5,9.3,4.65,50,Yes
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,256,212,77.6,1.29,0.499,38.682,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,264,232,82.1,1.56,0.519,33.269,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,276,242,81.8,0.76,0.35,46.053,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,263,272,82.2,1.95,0.889,45.59,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20050623,2005,Summer,M,272,316,78.4,2.53,2.28,90.119,Yes
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060525,2006,Spring,M,256,250,79.3,1.37,0.273,19.927,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,M,222,146,78.7,1.94,0.576,29.691,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,F,251,220,79,0.9,0.17,18.889,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,M,249,220,82.2,2.47,0.587,23.765,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,F,255,276,79.2,3.21,0.706,21.994,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,M,267,286,81.7,0.64,0.301,47.031,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,M,272,300,78.8,2.36,0.597,25.297,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,F,284,316,81.4,1.03,0.258,25.049,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,M,274,348,80.9,0.78,0.13,16.667,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20060609,2006,Summer,F,303,394,80.2,2.68,0.884,32.985,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20080618,2008,Summer,M,257,258,81.4,2.87,0.82,28.571,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20080618,2008,Summer,M,272,278,79.6,4.32,1.746,40.417,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,F,220,146,81.1,1.49,0.251,16.846,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,231,168,82.2,2.42,0.65,26.86,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,240,172,82.4,0.694,0.083,11.96,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,F,224,188,83,2.26,0.29,12.832,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,252,198,82.1,1.18,0.278,23.559,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,243,212,81.8,2.87,0.65,22.648,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,237,226,80.4,5.06,0.779,15.395,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,249,230,81.9,2.85,0.56,19.649,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,253,248,82.5,2.6,0.627,24.115,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,F,272,250,84.5,0.58,0.108,18.621,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,271,254,83.7,1.15,0.429,37.304,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,248,260,83,1.63,0.461,28.282,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,F,251,264,81.9,2.37,0.697,29.409,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,269,272,82.8,1.09,0.261,23.945,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,F,254,286,81.8,1.33,0.234,17.594,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,262,294,80.9,0.644,0.06,9.317,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,280,294,82.4,0.556,0.285,51.259,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,269,300,78.7,3.91,1.06,27.11,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,272,300,58,2.05,0.654,31.902,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20100609,2010,Summer,M,295,360,83.8,0.821,0.078,9.501,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20110531,2011,Spring,F,246,250,79.1,3.33,1.057,31.742,No
POUGHKEEPSIE,75.7,BB,Brown Bullhead,20110531,2011,Spring,F,246,262,80.8,2.75,0.807,29.345,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,615,3040,60.9,21,9.19,43.762,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,592,3000,71.1,15.2,6.77,44.539,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,565,2400,62.9,20.2,6.72,33.267,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,F,568,2388,70.1,11.4,6.061,53.167,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,569,2470,71.8,12.4,5.515,44.476,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,F,576,2560,66,16.3,5.196,31.877,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080520,2008,Spring,M,530,1314,79,5.3,5.039,95.075,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,473,1406,81,11.9,4.947,41.571,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,423,754,73.7,20.7,4.88,23.575,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080520,2008,Spring,M,542,1374,77.7,6.68,4.799,71.841,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080520,2008,Spring,M,509,1304,74.5,11.4,4.779,41.921,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,475,1188,72.9,9.04,4.711,52.113,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,566,2252,69.4,13.1,4.71,35.954,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,638,3310,66.8,15.2,4.6,30.263,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,549,1586,71.5,12.3,4.56,37.073,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,491,1302,77.7,5.4,4.405,81.574,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,519,1418,73.5,9,4.34,48.222,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,569,1942,77.2,5.31,4.32,81.356,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,409,704,58.5,12,4.3,35.833,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,542,1944,72.8,12,4.16,34.667,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,496,1324,70.9,10.7,4.1,38.318,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,547,1676,73.4,5.06,3.94,77.866,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,535,1740,65.2,15.6,3.81,24.423,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,568,2136,62.9,16.9,3.76,22.249,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,514,1358,73.2,7.03,3.741,53.215,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050623,2005,Summer,F,430,750,74.7,12.6,3.62,28.73,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20010608,2001,Summer,M,551,1618,78.1,6.36,3.61,56.761,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,518,1492,70.2,15.8,3.6,22.785,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,503,1574,56.9,19.4,3.56,18.351,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,F,455,786,76.2,5.16,3.391,65.717,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,538,1576,80.6,3.87,3.375,87.209,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,470,1156,73.9,12.8,3.356,26.219,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,F,555,2262,77.1,3.67,3.314,90.3,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,553,1934,78.9,5.48,3.305,60.31,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,M,472,908,77,6.22,3.26,52.412,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,476,1072,74.1,7.85,3.25,41.401,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,485,1254,63.4,10.8,3.19,29.537,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20010608,2001,Summer,M,450,922,75,9.56,3.07,32.113,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,554,2100,77.4,5.7,3.06,53.684,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,434,800,53.1,24.4,3,12.295,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,M,433,748,72.6,11.4,2.965,26.009,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,552,1890,75.1,8.75,2.891,33.04,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040518,2004,Spring,U,564,2068,79.8,1.78,2.89,162.36,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,F,447,940,74.4,7.18,2.86,39.833,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,U,430,650,75.6,7.71,2.857,37.056,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080520,2008,Spring,M,558,1824,71.5,11.7,2.849,24.35,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,553,1640,80.6,3.12,2.637,84.519,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,F,406,580,75.9,9.17,2.635,28.735,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,496,1250,78.7,5.18,2.615,50.483,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,444,800,77.5,5.82,2.607,44.794,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080520,2008,Spring,M,555,1496,82.9,1.11,2.549,229.64,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050623,2005,Summer,F,433,816,68,13.2,2.53,19.167,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,M,473,1060,76.2,4.26,2.53,59.39,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,F,419,690,77.4,7.99,2.496,31.239,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,522,1564,64.2,18.8,2.43,12.926,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050623,2005,Summer,M,383,580,73.4,12.9,2.26,17.519,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,427,744,73.1,11.9,2.236,18.79,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,428,704,73.6,10.5,2.206,21.01,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,F,501,1234,76,3.99,2.2,55.138,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,515,1118,73.8,8.07,2.19,27.138,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,M,472,914,81,4.15,2.155,51.928,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050623,2005,Summer,F,471,904,72.4,12.1,2.15,17.769,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,501,1456,66.9,7.32,2.15,29.372,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,465,936,79.8,3.25,2.08,64,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,425,726,67.6,14.8,2.07,13.986,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050523,2005,Spring,M,664,2750,80.4,1.15,2.041,177.478,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20010608,2001,Summer,M,566,1838,76,5.38,2.02,37.546,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,478,1040,73.5,7.61,2.01,26.413,Yes
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,414,810,74.2,10.5,1.956,18.629,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070614,2007,Summer,M,445,784,67.5,7.3,1.92,26.301,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,F,474,1124,78.8,6.1,1.9,31.148,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,F,405,546,77.3,5.06,1.897,37.49,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,516,1420,77.7,3.33,1.89,56.757,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,F,412,794,77.3,5.31,1.871,35.235,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,400,564,79.6,3.91,1.867,47.749,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20040601,2004,Summer,U,430,690,75.4,4.81,1.85,38.462,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,486,1190,77.8,6.57,1.825,27.778,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20050623,2005,Summer,M,408,698,70.8,11.4,1.82,15.965,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,469,958,78.3,6.7,1.807,26.97,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,462,1014,78.5,3.01,1.75,58.14,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,F,456,864,79,5.43,1.65,30.387,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,438,942,74,7.63,1.627,21.324,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,F,334,408,81.9,3.5,1.619,46.257,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,378,498,73.9,10.4,1.48,14.231,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,392,522,76.9,7.84,1.456,18.571,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,F,522,1286,73,3.63,1.36,37.466,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,485,1140,74.8,7,1.33,19,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,497,1252,78.6,5.95,1.3,21.849,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,445,920,79,3.33,1.237,37.147,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,441,744,82.5,3.69,1.136,30.786,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20070530,2007,Spring,M,405,560,80.8,2.36,1.121,47.5,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20110531,2011,Spring,M,459,834,80.8,2.17,1.057,48.71,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,F,472,1024,77.4,2.65,0.991,37.396,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,507,1038,84.6,1.62,0.965,59.568,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,385,494,79.4,6.15,0.939,15.268,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,448,816,78.4,4.72,0.896,18.983,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,498,1258,81.9,1.29,0.894,69.302,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,F,481,1072,78.7,3.97,0.874,22.015,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080603,2008,Summer,M,517,1318,82.7,1.27,0.765,60.236,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20060525,2006,Spring,M,519,1570,77.2,2.09,0.711,34.019,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,396,534,82,2.08,0.677,32.548,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,384,456,80.9,3.56,0.598,16.798,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20100609,2010,Summer,M,470,866,77.6,4.59,0.598,13.028,No
POUGHKEEPSIE,75.7,CHC,Catfish (channel),20080618,2008,Summer,M,380,516,81,2.59,0.457,17.645,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,620,2660,76.2,2.78,0.84,30.216,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,677,2940,74.9,1.39,0.71,51.079,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,665,3100,73.5,4.3,0.451,10.488,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,653,3180,76.2,2.54,0.339,13.346,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,652,3280,73.2,8.78,1.17,13.326,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,M,720,3800,76,4.24,0.87,20.519,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010416,2001,Spring,F,770,4540,79.9,1.39,0.483,34.748,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,606,2340,73.2,3.33,0.601,18.048,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,611,2480,76.8,1.52,0.709,46.645,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,630,2700,75.5,3.76,0.697,18.537,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,623,2700,72.9,6.68,1.06,15.868,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,646,2940,74.3,4,0.809,20.225,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,625,3020,76,4.86,1.11,22.84,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,692,3420,74.3,4.11,1,24.331,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,670,3520,71.6,7.78,0.696,8.946,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,690,3560,75.4,2.24,1.14,50.893,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,687,3600,73.7,6.25,0.97,15.52,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,710,4480,72.1,5.72,1.73,30.245,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,755,5380,72.5,3.63,0.708,19.504,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010417,2001,Spring,M,755,5440,73.7,2.75,0.556,20.218,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,560,1800,76.4,3.23,0.91,28.173,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,560,1800,76.9,2.63,1.41,53.612,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,570,1980,76.6,2.34,0.88,37.607,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,579,2000,74.5,4.63,0.9,19.438,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,574,2000,75.7,3.06,1.025,33.497,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,589,2080,76,1.88,1.46,77.66,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,590,2200,72.3,5.06,1.59,31.423,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,587,2220,74.2,3.17,0.614,19.369,No
POUGHKEEPSIE,75.7,STB,Striped Bass,20010520,2001,Spring,M,588,2240,76.5,1.48,0.5,33.784,No
